,ADWIN,CUSUM,DDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
24,0.0,2.0,1.0,0.0,0.0,0.0,0.0
525,0.0,0.0,1.0,0.0,0.0,0.0,0.0
550,0.0,0.0,2.0,0.0,0.0,0.0,0.0
554,0.0,0.0,2.0,0.0,1.0,0.0,0.0
1051,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1309,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1361,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2154,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3631,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4717,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5220,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5592,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7547,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7974,0.0,0.0,0.0,1.0,1.0,0.0,0.0
8052,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8505,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9413,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9919,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10106,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10944,0.0,0.0,0.0,1.0,1.0,0.0,0.0
11116,0.0,0.0,0.0,1.0,2.0,1.0,0.0
11117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11988,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12048,0.0,0.0,1.0,0.0,1.0,0.0,0.0
12489,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13713,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20109,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20111,0.0,0.0,0.0,0.0,2.0,0.0,0.0
20259,0.0,0.0,0.0,1.0,2.0,1.0,0.0
20260,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20641,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20702,0.0,0.0,1.0,0.0,1.0,0.0,0.0
21205,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23858,0.0,0.0,1.0,0.0,1.0,0.0,0.0
23859,0.0,0.0,1.0,1.0,1.0,0.0,0.0
24360,0.0,0.0,1.0,0.0,1.0,0.0,0.0
24361,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24492,0.0,0.0,1.0,0.0,1.0,0.0,0.0
24995,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27050,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28108,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28993,0.0,0.0,0.0,1.0,0.0,0.0,0.0
28998,0.0,0.0,0.0,1.0,1.0,0.0,0.0
29500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30091,0.0,0.0,0.0,0.0,1.0,0.0,0.0
