,ADWIN,CUSUM,DDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
25,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26,0.0,0.0,0.0,1.0,1.0,0.0,0.0
27,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28,0.0,0.0,0.0,1.0,1.0,0.0,0.0
29,0.0,0.0,0.0,1.0,2.0,0.0,0.0
30,0.0,0.0,0.0,2.0,0.0,1.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,0.0,0.0,0.0,0.0,1.0,0.0,0.0
592,0.0,0.0,0.0,0.0,2.0,0.0,0.0
593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,0.0,0.0,1.0,0.0,0.0,0.0,0.0
874,0.0,0.0,0.0,0.0,0.0,0.0,0.0
878,0.0,0.0,1.0,0.0,0.0,0.0,0.0
879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,0.0,0.0,1.0,0.0,0.0,0.0,0.0
881,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884,0.0,0.0,1.0,0.0,0.0,0.0,0.0
898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
899,0.0,0.0,1.0,0.0,0.0,0.0,0.0
900,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903,0.0,0.0,1.0,0.0,0.0,0.0,0.0
904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915,0.0,0.0,1.0,0.0,0.0,0.0,0.0
916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
919,0.0,0.0,1.0,0.0,0.0,0.0,0.0
920,0.0,0.0,0.0,0.0,0.0,0.0,0.0
922,0.0,0.0,1.0,0.0,0.0,0.0,0.0
964,0.0,0.0,0.0,0.0,0.0,0.0,0.0
965,0.0,0.0,1.0,0.0,0.0,0.0,0.0
966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967,0.0,0.0,1.0,0.0,0.0,0.0,0.0
969,0.0,0.0,0.0,0.0,0.0,0.0,0.0
970,0.0,0.0,1.0,0.0,0.0,0.0,0.0
971,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1116,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1118,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1130,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1162,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1189,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1216,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1225,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1229,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2778,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2780,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2919,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2921,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2922,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2924,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2926,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2929,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2930,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3332,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3335,0.0,0.0,0.0,0.0,2.0,0.0,0.0
3336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3505,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3510,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3515,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3890,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3893,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3903,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3905,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3906,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4015,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4038,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4039,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4055,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4060,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4061,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4063,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4066,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4067,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4068,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4083,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4086,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4152,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4176,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4179,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4180,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4182,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4228,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4229,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4230,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4233,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4274,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4592,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4597,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4598,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4788,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4790,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4791,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4863,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4866,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4871,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4874,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6550,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6553,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6592,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6754,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6757,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6763,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6774,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6779,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6781,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6784,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6785,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6817,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6819,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6820,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6822,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6831,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6832,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7994,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7997,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8010,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8014,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8272,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8498,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8660,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9134,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9140,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9226,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
