,ADWIN,CUSUM,DDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
18,0.0,0.0,2.0,0.0,1.0,0.0,0.0
19,0.0,0.0,2.0,0.0,2.0,0.0,0.0
36,2.0,0.0,2.0,0.0,2.0,0.0,0.0
87,2.0,0.0,2.0,1.0,2.0,1.0,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2931,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3395,0.0,0.0,0.0,0.0,2.0,0.0,0.0
3896,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4412,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4417,0.0,0.0,0.0,0.0,2.0,0.0,0.0
4918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5440,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5941,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6369,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6870,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7050,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10033,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10037,0.0,0.0,0.0,0.0,2.0,0.0,0.0
10071,2.0,0.0,0.0,0.0,2.0,1.0,0.0
10072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10386,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10635,0.0,0.0,1.0,0.0,1.0,0.0,0.0
10821,0.0,0.0,1.0,0.0,2.0,0.0,0.0
10949,0.0,0.0,0.0,0.0,2.0,0.0,0.0
11241,0.0,0.0,1.0,0.0,2.0,0.0,0.0
11322,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11553,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11970,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12737,0.0,0.0,0.0,0.0,2.0,0.0,0.0
13386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14291,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14981,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19448,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19949,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20029,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20041,0.0,0.0,0.0,0.0,2.0,0.0,0.0
20087,2.0,0.0,0.0,0.0,2.0,1.0,0.0
20088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20128,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21022,0.0,0.0,1.0,0.0,1.0,0.0,0.0
21036,0.0,0.0,1.0,0.0,2.0,0.0,0.0
21537,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21839,0.0,0.0,1.0,0.0,1.0,0.0,0.0
22224,0.0,0.0,1.0,0.0,2.0,0.0,0.0
23361,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23755,0.0,0.0,1.0,0.0,1.0,0.0,0.0
23787,0.0,0.0,1.0,0.0,2.0,0.0,0.0
24288,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24382,0.0,0.0,1.0,0.0,1.0,0.0,0.0
24735,0.0,0.0,1.0,0.0,2.0,0.0,0.0
25236,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25808,0.0,0.0,1.0,1.0,0.0,0.0,0.0
25809,0.0,0.0,1.0,1.0,1.0,0.0,0.0
25889,0.0,0.0,0.0,1.0,1.0,0.0,0.0
26315,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26323,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26902,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27708,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28113,0.0,0.0,0.0,1.0,1.0,0.0,0.0
28219,0.0,0.0,0.0,1.0,0.0,0.0,0.0
28614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29127,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30011,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30036,0.0,0.0,0.0,0.0,2.0,0.0,0.0
30088,0.0,0.0,0.0,1.0,2.0,1.0,0.0
30089,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30149,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30173,0.0,0.0,1.0,0.0,1.0,0.0,0.0
30174,0.0,0.0,1.0,1.0,1.0,0.0,0.0
30677,0.0,0.0,1.0,0.0,1.0,0.0,0.0
