,ADWIN,CUSUM,DDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
179,0.0,0.0,0.0,0.0,1.0,0.0,0.0
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,0.0,0.0,0.0,0.0,1.0,0.0,0.0
185,0.0,0.0,0.0,0.0,2.0,0.0,0.0
186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,0.0,0.0,0.0,0.0,1.0,0.0,0.0
720,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843,0.0,0.0,0.0,0.0,1.0,0.0,0.0
846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1104,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1873,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1874,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2835,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2836,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2868,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2870,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3082,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3086,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3088,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3090,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3097,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3134,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3136,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3139,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3143,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3148,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3160,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3165,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3174,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3177,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3180,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3216,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3219,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3236,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3239,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3258,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3259,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3264,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3265,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3282,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3283,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3687,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3689,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3694,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3696,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3701,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3703,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3948,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3949,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4074,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4091,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4120,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4128,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4129,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4421,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4423,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4980,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4984,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5619,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5620,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5629,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5630,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5636,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5639,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5640,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5643,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5645,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5650,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5651,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5667,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5679,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5680,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6181,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6204,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7162,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7166,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7168,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7536,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7969,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7970,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9137,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9555,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9880,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9881,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9882,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9901,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9903,0.0,0.0,0.0,0.0,2.0,0.0,0.0
9904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10771,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10773,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10787,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10791,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10798,0.0,0.0,0.0,0.0,2.0,0.0,0.0
10799,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11406,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11768,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11769,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11981,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11989,0.0,0.0,0.0,0.0,2.0,0.0,0.0
11990,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13068,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13069,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13077,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13079,0.0,0.0,0.0,0.0,1.0,0.0,0.0
