,ADWIN,CUSUM,DDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
1,0.0,0.0,2.0,0.0,2.0,0.0,0.0
57,0.0,0.0,2.0,1.0,2.0,0.0,0.0
62,2.0,0.0,2.0,1.0,2.0,0.0,0.0
176,2.0,0.0,2.0,2.0,2.0,0.0,0.0
229,2.0,2.0,2.0,2.0,2.0,0.0,0.0
1677,2.0,2.0,2.0,0.0,2.0,0.0,0.0
1730,2.0,0.0,2.0,0.0,2.0,0.0,0.0
2267,0.0,0.0,2.0,0.0,2.0,0.0,0.0
2281,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2390,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2574,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2604,0.0,0.0,1.0,0.0,2.0,0.0,0.0
2620,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2627,0.0,0.0,1.0,2.0,2.0,0.0,0.0
4105,0.0,0.0,1.0,2.0,0.0,0.0,0.0
4128,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7060,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8458,0.0,0.0,1.0,0.0,2.0,0.0,0.0
10150,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10234,0.0,0.0,1.0,0.0,1.0,0.0,0.0
10749,0.0,0.0,1.0,0.0,2.0,0.0,0.0
12250,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12361,0.0,0.0,1.0,0.0,1.0,0.0,0.0
12856,0.0,0.0,1.0,0.0,2.0,0.0,0.0
14357,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15001,0.0,0.0,1.0,0.0,1.0,0.0,0.0
15884,0.0,0.0,1.0,0.0,2.0,0.0,0.0
17385,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17475,0.0,0.0,1.0,0.0,1.0,0.0,0.0
17508,0.0,0.0,1.0,0.0,2.0,0.0,0.0
21404,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21631,0.0,0.0,1.0,0.0,1.0,0.0,0.0
21634,0.0,0.0,1.0,0.0,2.0,0.0,0.0
23135,0.0,0.0,1.0,0.0,1.0,0.0,0.0
24330,0.0,0.0,1.0,0.0,2.0,0.0,0.0
27486,0.0,2.0,1.0,0.0,2.0,0.0,0.0
27807,0.0,2.0,1.0,0.0,0.0,0.0,0.0
28323,0.0,2.0,1.0,0.0,1.0,0.0,0.0
28987,0.0,0.0,1.0,0.0,1.0,0.0,0.0
30061,0.0,0.0,1.0,0.0,2.0,0.0,0.0
31562,0.0,0.0,1.0,0.0,0.0,0.0,0.0
31811,0.0,0.0,1.0,0.0,1.0,0.0,0.0
32542,0.0,0.0,1.0,0.0,2.0,0.0,0.0
35540,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35566,0.0,0.0,1.0,0.0,1.0,0.0,0.0
36883,0.0,2.0,1.0,0.0,1.0,0.0,0.0
37952,0.0,2.0,1.0,0.0,0.0,0.0,0.0
38384,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38967,0.0,0.0,1.0,0.0,1.0,0.0,0.0
39281,0.0,0.0,1.0,0.0,2.0,0.0,0.0
40782,0.0,0.0,1.0,0.0,0.0,0.0,0.0
42995,0.0,0.0,1.0,0.0,1.0,0.0,0.0
46750,0.0,0.0,1.0,0.0,2.0,0.0,0.0
48251,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48406,0.0,0.0,1.0,0.0,1.0,0.0,0.0
51448,0.0,0.0,1.0,0.0,2.0,0.0,0.0
52831,0.0,2.0,1.0,0.0,2.0,0.0,0.0
53483,0.0,2.0,1.0,0.0,0.0,0.0,0.0
54332,0.0,0.0,1.0,0.0,0.0,0.0,0.0
55036,0.0,0.0,1.0,0.0,1.0,0.0,0.0
55842,0.0,0.0,1.0,0.0,2.0,0.0,0.0
56578,0.0,2.0,1.0,0.0,2.0,0.0,0.0
57343,0.0,2.0,1.0,0.0,0.0,0.0,0.0
58067,0.0,2.0,1.0,0.0,1.0,0.0,0.0
58071,0.0,2.0,1.0,0.0,2.0,0.0,0.0
58079,0.0,0.0,1.0,0.0,2.0,0.0,0.0
60166,0.0,0.0,1.0,0.0,0.0,0.0,0.0
60413,0.0,0.0,1.0,0.0,1.0,0.0,0.0
60720,0.0,0.0,1.0,0.0,2.0,0.0,0.0
67891,0.0,0.0,1.0,0.0,0.0,0.0,0.0
67983,0.0,0.0,1.0,0.0,1.0,0.0,0.0
69043,0.0,0.0,1.0,0.0,2.0,0.0,0.0
70544,0.0,0.0,1.0,0.0,0.0,0.0,0.0
70570,0.0,0.0,1.0,0.0,1.0,0.0,0.0
71410,0.0,0.0,1.0,0.0,2.0,0.0,0.0
72911,0.0,0.0,1.0,0.0,0.0,0.0,0.0
72990,0.0,0.0,1.0,0.0,1.0,0.0,0.0
73855,0.0,0.0,1.0,0.0,2.0,0.0,0.0
75356,0.0,0.0,1.0,0.0,0.0,0.0,0.0
75827,0.0,0.0,1.0,0.0,1.0,0.0,0.0
75836,0.0,0.0,1.0,0.0,2.0,0.0,0.0
78531,0.0,0.0,1.0,0.0,0.0,0.0,0.0
78630,0.0,0.0,1.0,0.0,1.0,0.0,0.0
79400,0.0,0.0,1.0,0.0,2.0,0.0,0.0
80889,0.0,0.0,1.0,1.0,2.0,0.0,0.0
80893,0.0,0.0,1.0,2.0,2.0,0.0,0.0
82394,0.0,0.0,1.0,0.0,2.0,0.0,0.0
82757,0.0,0.0,1.0,0.0,0.0,0.0,0.0
83569,0.0,0.0,1.0,0.0,1.0,0.0,0.0
84024,0.0,0.0,1.0,0.0,2.0,0.0,0.0
85525,0.0,0.0,1.0,0.0,0.0,0.0,0.0
85542,0.0,0.0,1.0,0.0,1.0,0.0,0.0
87069,0.0,0.0,1.0,0.0,2.0,0.0,0.0
88570,0.0,0.0,1.0,0.0,0.0,0.0,0.0
89279,0.0,0.0,1.0,0.0,1.0,0.0,0.0
89285,0.0,0.0,1.0,0.0,2.0,0.0,0.0
92305,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92421,0.0,0.0,1.0,0.0,1.0,0.0,0.0
93244,0.0,0.0,1.0,0.0,2.0,0.0,0.0
94745,0.0,0.0,1.0,0.0,1.0,0.0,0.0
94796,0.0,0.0,1.0,1.0,1.0,0.0,0.0
95591,0.0,0.0,1.0,1.0,2.0,0.0,0.0
96736,0.0,0.0,1.0,0.0,2.0,0.0,0.0
98935,0.0,0.0,1.0,0.0,0.0,0.0,0.0
98955,0.0,0.0,1.0,0.0,1.0,0.0,0.0
99002,0.0,0.0,1.0,1.0,1.0,0.0,0.0
100516,0.0,0.0,1.0,0.0,1.0,0.0,0.0
101192,0.0,0.0,1.0,1.0,1.0,0.0,0.0
102693,0.0,0.0,1.0,0.0,1.0,0.0,0.0
104600,0.0,0.0,1.0,0.0,0.0,0.0,0.0
105306,0.0,0.0,1.0,0.0,1.0,0.0,0.0
106807,0.0,0.0,1.0,0.0,0.0,0.0,0.0
107155,0.0,0.0,1.0,0.0,1.0,0.0,0.0
110264,0.0,0.0,1.0,0.0,0.0,0.0,0.0
115197,0.0,0.0,1.0,0.0,1.0,0.0,0.0
115199,0.0,0.0,1.0,0.0,2.0,0.0,0.0
116700,0.0,0.0,1.0,0.0,0.0,0.0,0.0
117593,0.0,0.0,1.0,0.0,1.0,0.0,0.0
117601,0.0,0.0,1.0,0.0,2.0,0.0,0.0
118824,0.0,0.0,0.0,0.0,2.0,0.0,0.0
119102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120005,0.0,0.0,0.0,0.0,1.0,0.0,0.0
121506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123639,0.0,0.0,0.0,0.0,1.0,0.0,0.0
125024,0.0,0.0,0.0,0.0,2.0,0.0,0.0
126525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128703,0.0,0.0,0.0,0.0,1.0,0.0,0.0
129246,0.0,0.0,0.0,0.0,2.0,0.0,0.0
130209,0.0,0.0,0.0,1.0,2.0,0.0,0.0
130231,0.0,0.0,0.0,2.0,2.0,0.0,0.0
130747,0.0,0.0,0.0,2.0,0.0,0.0,0.0
131732,0.0,0.0,0.0,0.0,1.0,0.0,0.0
133233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136076,0.0,0.0,0.0,0.0,1.0,0.0,0.0
136077,0.0,0.0,0.0,0.0,2.0,0.0,0.0
137578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138862,0.0,0.0,0.0,0.0,1.0,0.0,0.0
140381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140414,0.0,0.0,0.0,0.0,1.0,0.0,0.0
141964,0.0,0.0,0.0,0.0,2.0,0.0,0.0
143465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144818,0.0,0.0,0.0,0.0,1.0,0.0,0.0
