,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
360,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1360,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4070,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4570,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4573,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5173,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5804,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6473,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6973,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7284,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7784,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8034,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8431,0.0,0.0,0.0,0.0,0.0,2.0,0.0
8931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9385,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10244,0.0,0.0,0.0,0.0,1.0,1.0,0.0
10744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10946,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13831,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13838,0.0,0.0,0.0,0.0,0.0,2.0,0.0
14338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16795,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17606,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18106,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18476,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19090,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19091,0.0,0.0,0.0,0.0,0.0,2.0,0.0
19591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21286,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21786,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22014,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22020,0.0,0.0,0.0,0.0,0.0,2.0,0.0
22520,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23540,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24040,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25753,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26981,0.0,0.0,0.0,0.0,0.0,1.0,0.0
